assignment,scope,phi_start_deg,phi_width_deg,theta_deg,phi_deg,basis,feed,baseline,left_source,right_source,left_mag,right_mag,left_mag_rel_db,right_mag_rel_db,pdoa_deg,valid,pdoa_unwrapped_deg
A_V__B_H,best270,135.000000,270.000000,90.000000,140.000000,H,B,E2-E4,P2B,P4B,564.172648,873.812816,-15.918459,-12.118332,87.661638,True,87.661638
A_V__B_H,best270,135.000000,270.000000,90.000000,145.000000,H,B,E2-E4,P2B,P4B,674.468957,899.473282,-14.367460,-11.866934,76.940858,True,76.940858
A_V__B_H,best270,135.000000,270.000000,90.000000,150.000000,H,B,E2-E4,P2B,P4B,779.658764,925.290809,-13.108608,-11.621135,65.916810,True,65.916810
A_V__B_H,best270,135.000000,270.000000,90.000000,155.000000,H,B,E2-E4,P2B,P4B,874.835564,950.778103,-12.108171,-11.385116,54.713956,True,54.713956
A_V__B_H,best270,135.000000,270.000000,90.000000,160.000000,H,B,E2-E4,P2B,P4B,954.998420,974.113937,-11.346647,-11.174505,43.401317,True,43.401317
A_V__B_H,best270,135.000000,270.000000,90.000000,165.000000,H,B,E2-E4,P2B,P4B,1015.933992,992.496470,-10.809390,-11.012120,31.975837,True,31.975837
A_V__B_H,best270,135.000000,270.000000,90.000000,170.000000,H,B,E2-E4,P2B,P4B,1054.969700,1003.028591,-10.481900,-10.920433,20.368464,True,20.368464
A_V__B_H,best270,135.000000,270.000000,90.000000,175.000000,H,B,E2-E4,P2B,P4B,1071.635153,1003.606474,-10.345761,-10.915431,8.477194,True,8.477194
A_V__B_H,best270,135.000000,270.000000,90.000000,180.000000,H,B,E2-E4,P2B,P4B,1068.128069,993.317589,-10.374233,-11.004937,-3.784932,True,-3.784932
A_V__B_H,best270,135.000000,270.000000,90.000000,185.000000,H,B,E2-E4,P2B,P4B,1049.254170,972.220701,-10.529086,-11.191402,-16.439078,True,-16.439078
A_V__B_H,best270,135.000000,270.000000,90.000000,190.000000,H,B,E2-E4,P2B,P4B,1021.489245,940.758101,-10.762024,-11.477140,-29.393194,True,-29.393194
A_V__B_H,best270,135.000000,270.000000,90.000000,195.000000,H,B,E2-E4,P2B,P4B,991.189800,899.211221,-11.023563,-11.869465,-42.410778,True,-42.410778
A_V__B_H,best270,135.000000,270.000000,90.000000,200.000000,H,B,E2-E4,P2B,P4B,962.635324,847.527113,-11.277464,-12.383628,-55.123632,True,-55.123632
A_V__B_H,best270,135.000000,270.000000,90.000000,205.000000,H,B,E2-E4,P2B,P4B,936.984806,785.596156,-11.512049,-13.042713,-67.103520,True,-67.103520
A_V__B_H,best270,135.000000,270.000000,90.000000,210.000000,H,B,E2-E4,P2B,P4B,912.778406,713.772684,-11.739393,-13.875501,-77.954511,True,-77.954511
A_V__B_H,best270,135.000000,270.000000,90.000000,215.000000,H,B,E2-E4,P2B,P4B,887.534034,633.264331,-11.982999,-14.914999,-87.354571,True,-87.354571
A_V__B_H,best270,135.000000,270.000000,90.000000,220.000000,H,B,E2-E4,P2B,P4B,859.350209,546.109842,-12.263296,-16.201100,-95.008108,True,-95.008108
A_V__B_H,best270,135.000000,270.000000,90.000000,225.000000,H,B,E2-E4,P2B,P4B,827.764934,454.790294,-12.588559,-17.790476,-100.515145,True,-100.515145
A_V__B_H,best270,135.000000,270.000000,90.000000,230.000000,H,B,E2-E4,P2B,P4B,793.842029,361.874093,-12.952018,-19.775550,-103.136153,True,-103.136153
A_V__B_H,best270,135.000000,270.000000,90.000000,235.000000,H,B,E2-E4,P2B,P4B,759.852087,270.358539,-13.332119,-22.307898,-101.255444,True,-101.255444
A_V__B_H,best270,135.000000,270.000000,90.000000,240.000000,H,B,E2-E4,P2B,P4B,728.871411,186.123423,-13.693681,-25.550679,-90.745404,True,-90.745404
A_V__B_H,best270,135.000000,270.000000,90.000000,245.000000,H,B,E2-E4,P2B,P4B,704.393921,127.808366,-13.990388,-28.815514,-61.484862,True,-61.484862
A_V__B_H,best270,135.000000,270.000000,90.000000,250.000000,H,B,E2-E4,P2B,P4B,689.884835,135.558355,-14.171168,-28.304174,-16.612657,True,-16.612657
A_V__B_H,best270,135.000000,270.000000,90.000000,255.000000,H,B,E2-E4,P2B,P4B,688.207514,200.815191,-14.192312,-24.890768,11.375774,True,11.375774
A_V__B_H,best270,135.000000,270.000000,90.000000,260.000000,H,B,E2-E4,P2B,P4B,701.005491,284.742616,-14.032271,-21.857650,26.318033,True,26.318033
A_V__B_H,best270,135.000000,270.000000,90.000000,265.000000,H,B,E2-E4,P2B,P4B,728.280114,372.899465,-13.700731,-19.514865,36.600424,True,36.600424
A_V__B_H,best270,135.000000,270.000000,90.000000,270.000000,H,B,E2-E4,P2B,P4B,768.375559,461.056529,-13.235229,-17.671616,45.240744,True,45.240744
A_V__B_H,best270,135.000000,270.000000,90.000000,275.000000,H,B,E2-E4,P2B,P4B,818.354514,547.911439,-12.687870,-16.172492,53.425443,True,53.425443
A_V__B_H,best270,135.000000,270.000000,90.000000,280.000000,H,B,E2-E4,P2B,P4B,874.564230,633.225247,-12.110866,-14.915535,61.795822,True,61.795822
A_V__B_H,best270,135.000000,270.000000,90.000000,285.000000,H,B,E2-E4,P2B,P4B,933.219760,717.138273,-11.547021,-13.834642,70.812826,True,70.812826
A_V__B_H,best270,135.000000,270.000000,90.000000,290.000000,H,B,E2-E4,P2B,P4B,990.963927,799.753483,-11.025543,-12.887577,80.857608,True,80.857608
A_V__B_H,best270,135.000000,270.000000,90.000000,295.000000,H,B,E2-E4,P2B,P4B,1045.441892,880.801209,-10.560702,-12.049142,92.259346,True,92.259346
A_V__B_H,best270,135.000000,270.000000,90.000000,300.000000,H,B,E2-E4,P2B,P4B,1095.908341,959.403465,-10.151215,-11.306674,105.302142,True,105.302142
A_V__B_H,best270,135.000000,270.000000,90.000000,305.000000,H,B,E2-E4,P2B,P4B,1143.793175,1034.052049,-9.779750,-10.655852,120.216595,True,120.216595
A_V__B_H,best270,135.000000,270.000000,90.000000,310.000000,H,B,E2-E4,P2B,P4B,1193.017254,1102.921423,-9.413765,-10.095808,137.147377,True,137.147377
A_V__B_H,best270,135.000000,270.000000,90.000000,315.000000,H,B,E2-E4,P2B,P4B,1249.723010,1164.510082,-9.010424,-9.623835,156.093739,True,156.093739
A_V__B_H,best270,135.000000,270.000000,90.000000,320.000000,H,B,E2-E4,P2B,P4B,1321.096028,1218.356760,-8.528012,-9.231210,176.843770,True,176.843770
A_V__B_H,best270,135.000000,270.000000,90.000000,325.000000,H,B,E2-E4,P2B,P4B,1413.285593,1265.342474,-7.942101,-8.902538,-161.050424,True,198.949576
A_V__B_H,best270,135.000000,270.000000,90.000000,330.000000,H,B,E2-E4,P2B,P4B,1529.042825,1307.097938,-7.258307,-8.620537,-138.215563,True,221.784437
A_V__B_H,best270,135.000000,270.000000,90.000000,335.000000,H,B,E2-E4,P2B,P4B,1666.076943,1344.483835,-6.512799,-8.375588,-115.326317,True,244.673683
A_V__B_H,best270,135.000000,270.000000,90.000000,340.000000,H,B,E2-E4,P2B,P4B,1816.820558,1375.871785,-5.760459,-8.175140,-92.953985,True,267.046015
A_V__B_H,best270,135.000000,270.000000,90.000000,345.000000,H,B,E2-E4,P2B,P4B,1969.622674,1396.406387,-5.059039,-8.046463,-71.449277,True,288.550723
A_V__B_H,best270,135.000000,270.000000,90.000000,350.000000,H,B,E2-E4,P2B,P4B,2110.977926,1398.975688,-4.457026,-8.030496,-50.889602,True,309.110398
A_V__B_H,best270,135.000000,270.000000,90.000000,355.000000,H,B,E2-E4,P2B,P4B,2228.273108,1376.545810,-3.987331,-8.170886,-31.093415,True,328.906585
A_V__B_H,best270,135.000000,270.000000,90.000000,0.000000,V,A,E2-E4,P2A,P4A,2350.458236,2076.209307,-3.523649,-4.601277,174.099880,True,174.099880
A_V__B_H,best270,135.000000,270.000000,90.000000,5.000000,V,A,E2-E4,P2A,P4A,2393.617283,2072.889753,-3.365605,-4.615176,-162.219433,True,197.780567
A_V__B_H,best270,135.000000,270.000000,90.000000,10.000000,V,A,E2-E4,P2A,P4A,2424.370404,2071.499795,-3.254720,-4.621002,-139.047717,True,220.952283
A_V__B_H,best270,135.000000,270.000000,90.000000,15.000000,V,A,E2-E4,P2A,P4A,2438.542161,2071.250232,-3.204094,-4.622048,-116.702979,True,243.297021
A_V__B_H,best270,135.000000,270.000000,90.000000,20.000000,V,A,E2-E4,P2A,P4A,2432.236485,2069.187067,-3.226584,-4.630705,-95.483421,True,264.516579
A_V__B_H,best270,135.000000,270.000000,90.000000,25.000000,V,A,E2-E4,P2A,P4A,2402.273147,2060.168862,-3.334252,-4.668643,-75.626065,True,284.373935
A_V__B_H,best270,135.000000,270.000000,90.000000,30.000000,V,A,E2-E4,P2A,P4A,2347.243682,2038.092639,-3.535536,-4.762221,-57.266965,True,302.733035
A_V__B_H,best270,135.000000,270.000000,90.000000,35.000000,V,A,E2-E4,P2A,P4A,2268.606964,1997.854726,-3.831515,-4.935422,-40.437422,True,319.562578
A_V__B_H,best270,135.000000,270.000000,90.000000,40.000000,V,A,E2-E4,P2A,P4A,2171.079962,1936.895067,-4.213183,-5.204578,-25.097015,True,334.902985
A_V__B_H,best270,135.000000,270.000000,90.000000,45.000000,V,A,E2-E4,P2A,P4A,2061.984584,1855.606442,-4.660991,-5.576982,-11.179615,True,348.820385
A_V__B_H,best270,135.000000,270.000000,90.000000,135.000000,V,A,E2-E4,P2A,P4A,1682.602581,584.961468,-6.427069,-15.604155,-22.208327,True,337.791673
A_V__B_H,best270,135.000000,270.000000,90.000000,140.000000,V,A,E2-E4,P2A,P4A,1646.228954,731.328152,-6.616895,-13.664454,-36.495066,True,323.504934
A_V__B_H,best270,135.000000,270.000000,90.000000,145.000000,V,A,E2-E4,P2A,P4A,1597.473961,909.942305,-6.878024,-11.766423,-52.050616,True,307.949384
A_V__B_H,best270,135.000000,270.000000,90.000000,150.000000,V,A,E2-E4,P2A,P4A,1541.096450,1111.951325,-7.190103,-10.024984,-68.912526,True,291.087474
A_V__B_H,best270,135.000000,270.000000,90.000000,155.000000,V,A,E2-E4,P2A,P4A,1483.158306,1326.289475,-7.522950,-8.493933,-86.934731,True,273.065269
A_V__B_H,best270,135.000000,270.000000,90.000000,160.000000,V,A,E2-E4,P2A,P4A,1429.047568,1540.434039,-7.845766,-7.193838,-105.812368,True,254.187632
A_V__B_H,best270,135.000000,270.000000,90.000000,165.000000,V,A,E2-E4,P2A,P4A,1380.792573,1741.485191,-8.144131,-6.128304,-125.133896,True,234.866104
A_V__B_H,best270,135.000000,270.000000,90.000000,170.000000,V,A,E2-E4,P2A,P4A,1335.087162,1917.907506,-8.436507,-5.290147,-144.487794,True,215.512206
A_V__B_H,best270,135.000000,270.000000,90.000000,175.000000,V,A,E2-E4,P2A,P4A,1283.548542,2061.841412,-8.778454,-4.661595,-163.586605,True,196.413395
A_V__B_H,best270,135.000000,270.000000,90.000000,180.000000,V,A,E2-E4,P2A,P4A,1215.419678,2171.157099,-9.252174,-4.212875,177.679567,True,177.679567
A_V__B_H,best270,135.000000,270.000000,90.000000,185.000000,V,A,E2-E4,P2A,P4A,1121.401177,2249.992440,-9.951480,-3.903079,159.302188,True,159.302188
A_V__B_H,best270,135.000000,270.000000,90.000000,190.000000,V,A,E2-E4,P2A,P4A,996.919749,2306.920397,-10.973496,-3.686048,141.279705,True,141.279705
A_V__B_H,best270,135.000000,270.000000,90.000000,195.000000,V,A,E2-E4,P2A,P4A,843.755201,2351.155059,-12.422370,-3.521074,123.729525,True,123.729525
A_V__B_H,best270,135.000000,270.000000,90.000000,200.000000,V,A,E2-E4,P2A,P4A,669.769390,2388.618426,-14.428194,-3.383764,106.947816,True,106.947816
A_V__B_H,best270,135.000000,270.000000,90.000000,205.000000,V,A,E2-E4,P2A,P4A,487.167795,2420.029150,-17.193128,-3.270288,91.479609,True,91.479609
A_V__B_H,best270,135.000000,270.000000,90.000000,210.000000,V,A,E2-E4,P2A,P4A,310.209803,2441.842704,-21.113589,-3.192346,78.507281,True,78.507281
A_V__B_H,best270,135.000000,270.000000,90.000000,215.000000,V,A,E2-E4,P2A,P4A,153.991797,2448.966336,-27.196748,-3.167043,72.455690,True,72.455690
A_V__B_H,best270,135.000000,270.000000,90.000000,220.000000,V,A,E2-E4,P2A,P4A,50.323679,2437.410000,-36.911252,-3.208128,112.319394,False,112.319394
A_V__B_H,best270,135.000000,270.000000,90.000000,225.000000,V,A,E2-E4,P2A,P4A,92.624839,2405.717484,-31.612150,-3.321807,175.423157,True,175.423157
A_V__B_H,best270,135.000000,270.000000,90.000000,230.000000,V,A,E2-E4,P2A,P4A,141.948696,2355.104917,-27.904072,-3.506495,174.372777,True,174.372777
A_V__B_H,best270,135.000000,270.000000,90.000000,235.000000,V,A,E2-E4,P2A,P4A,155.730869,2288.837893,-27.099206,-3.754399,164.374240,True,164.374240
A_V__B_H,best270,135.000000,270.000000,90.000000,240.000000,V,A,E2-E4,P2A,P4A,135.800235,2211.400480,-28.288689,-4.053352,149.837131,True,149.837131
A_V__B_H,best270,135.000000,270.000000,90.000000,245.000000,V,A,E2-E4,P2A,P4A,92.696015,2127.755836,-31.605478,-4.388264,124.445154,True,124.445154
A_V__B_H,best270,135.000000,270.000000,90.000000,250.000000,V,A,E2-E4,P2A,P4A,67.092463,2042.766047,-34.413225,-4.742327,61.403728,True,61.403728
A_V__B_H,best270,135.000000,270.000000,90.000000,255.000000,V,A,E2-E4,P2A,P4A,125.018084,1960.748612,-29.007243,-5.098261,7.034831,True,7.034831
A_V__B_H,best270,135.000000,270.000000,90.000000,260.000000,V,A,E2-E4,P2A,P4A,220.536681,1885.162804,-24.077083,-5.439722,-13.125793,True,-13.125793
A_V__B_H,best270,135.000000,270.000000,90.000000,265.000000,V,A,E2-E4,P2A,P4A,327.347262,1818.453527,-20.646525,-5.752656,-23.628606,True,-23.628606
A_V__B_H,best270,135.000000,270.000000,90.000000,270.000000,V,A,E2-E4,P2A,P4A,439.601034,1762.081936,-18.085526,-6.026178,-30.348348,True,-30.348348
A_V__B_H,best270,135.000000,270.000000,90.000000,275.000000,V,A,E2-E4,P2A,P4A,556.328466,1716.742137,-16.040074,-6.252598,-34.829141,True,-34.829141
A_V__B_H,best270,135.000000,270.000000,90.000000,280.000000,V,A,E2-E4,P2A,P4A,678.798295,1682.723202,-14.311885,-6.426446,-37.523247,True,-37.523247
A_V__B_H,best270,135.000000,270.000000,90.000000,285.000000,V,A,E2-E4,P2A,P4A,809.172051,1660.336290,-12.785882,-6.542779,-38.487114,True,-38.487114
A_V__B_H,best270,135.000000,270.000000,90.000000,290.000000,V,A,E2-E4,P2A,P4A,949.186125,1650.284391,-11.399672,-6.595524,-37.611759,True,-37.611759
A_V__B_H,best270,135.000000,270.000000,90.000000,295.000000,V,A,E2-E4,P2A,P4A,1098.920615,1653.806851,-10.127373,-6.577004,-34.746267,True,-34.746267
A_V__B_H,best270,135.000000,270.000000,90.000000,300.000000,V,A,E2-E4,P2A,P4A,1255.970357,1672.412627,-8.967112,-6.479831,-29.780806,True,-29.780806
A_V__B_H,best270,135.000000,270.000000,90.000000,305.000000,V,A,E2-E4,P2A,P4A,1415.305362,1707.097337,-7.929697,-6.301534,-22.690075,True,-22.690075
A_V__B_H,best270,135.000000,270.000000,90.000000,310.000000,V,A,E2-E4,P2A,P4A,1569.934796,1757.189915,-7.029067,-6.050326,-13.529653,True,-13.529653
A_V__B_H,best270,135.000000,270.000000,90.000000,315.000000,V,A,E2-E4,P2A,P4A,1712.282704,1819.332983,-6.275190,-5.748456,-2.391800,True,-2.391800
A_V__B_H,best270,135.000000,270.000000,90.000000,320.000000,V,A,E2-E4,P2A,P4A,1835.998352,1887.291231,-5.669254,-5.429921,10.651423,True,10.651423
A_V__B_H,best270,135.000000,270.000000,90.000000,325.000000,V,A,E2-E4,P2A,P4A,1937.749150,1953.017336,-5.200749,-5.132578,25.579800,True,25.579800
A_V__B_H,best270,135.000000,270.000000,90.000000,330.000000,V,A,E2-E4,P2A,P4A,2018.381888,2008.748309,-4.846633,-4.888189,42.406896,True,42.406896
A_V__B_H,best270,135.000000,270.000000,90.000000,335.000000,V,A,E2-E4,P2A,P4A,2082.796258,2049.276087,-4.573764,-4.714690,61.116597,True,61.116597
A_V__B_H,best270,135.000000,270.000000,90.000000,340.000000,V,A,E2-E4,P2A,P4A,2138.190527,2073.338389,-4.345772,-4.613296,81.586083,True,81.586083
A_V__B_H,best270,135.000000,270.000000,90.000000,345.000000,V,A,E2-E4,P2A,P4A,2191.167060,2083.449122,-4.133190,-4.571042,103.541391,True,103.541391
A_V__B_H,best270,135.000000,270.000000,90.000000,350.000000,V,A,E2-E4,P2A,P4A,2245.124315,2084.300635,-3.921892,-4.567493,126.578880,True,126.578880
A_V__B_H,best270,135.000000,270.000000,90.000000,355.000000,V,A,E2-E4,P2A,P4A,2299.412541,2080.700524,-3.714362,-4.582508,150.241897,True,150.241897
A_V__B_H,best270,135.000000,270.000000,90.000000,0.000000,H,B,E1-E2,P1B,P2B,2122.935844,2312.404692,-4.407962,-3.665423,14.115908,True,14.115908
A_V__B_H,best270,135.000000,270.000000,90.000000,5.000000,H,B,E1-E2,P1B,P2B,2168.674341,2359.517710,-4.222813,-3.490235,4.723325,True,4.723325
A_V__B_H,best270,135.000000,270.000000,90.000000,10.000000,H,B,E1-E2,P1B,P2B,2191.190367,2371.254538,-4.133098,-3.447136,-4.756517,True,-4.756517
A_V__B_H,best270,135.000000,270.000000,90.000000,15.000000,H,B,E1-E2,P1B,P2B,2188.256178,2353.355931,-4.144736,-3.512947,-14.272327,True,-14.272327
A_V__B_H,best270,135.000000,270.000000,90.000000,20.000000,H,B,E1-E2,P1B,P2B,2158.095471,2313.093177,-4.265287,-3.662837,-23.685885,True,-23.685885
A_V__B_H,best270,135.000000,270.000000,90.000000,25.000000,H,B,E1-E2,P1B,P2B,2099.643258,2256.564304,-4.503789,-3.877745,-32.790390,True,-32.790390
A_V__B_H,best270,135.000000,270.000000,90.000000,30.000000,H,B,E1-E2,P1B,P2B,2013.013209,2187.017680,-4.869767,-4.149654,-41.351184,True,-41.351184
A_V__B_H,best270,135.000000,270.000000,90.000000,35.000000,H,B,E1-E2,P1B,P2B,1899.986165,2104.845494,-5.371691,-4.482295,-49.153377,True,-49.153377
A_V__B_H,best270,135.000000,270.000000,90.000000,40.000000,H,B,E1-E2,P1B,P2B,1764.258982,2008.949094,-6.015453,-4.887321,-56.032992,True,-56.032992
A_V__B_H,best270,135.000000,270.000000,90.000000,45.000000,H,B,E1-E2,P1B,P2B,1611.282058,1898.488658,-6.803268,-5.378540,-61.877160,True,-61.877160
A_V__B_H,best270,135.000000,270.000000,90.000000,135.000000,H,B,E1-E2,P1B,P2B,1218.841986,452.629098,-9.227752,-17.831850,-110.500319,True,-110.500319
A_V__B_H,best270,135.000000,270.000000,90.000000,140.000000,H,B,E1-E2,P1B,P2B,1293.342911,564.172648,-8.712426,-15.918459,-100.856620,True,-100.856620
A_V__B_H,best270,135.000000,270.000000,90.000000,145.000000,H,B,E1-E2,P1B,P2B,1346.659903,674.468957,-8.361541,-14.367460,-91.782227,True,-91.782227
A_V__B_H,best270,135.000000,270.000000,90.000000,150.000000,H,B,E1-E2,P1B,P2B,1377.088494,779.658764,-8.167463,-13.108608,-83.055599,True,-83.055599
A_V__B_H,best270,135.000000,270.000000,90.000000,155.000000,H,B,E1-E2,P1B,P2B,1387.104218,874.835564,-8.104518,-12.108171,-74.368191,True,-74.368191
A_V__B_H,best270,135.000000,270.000000,90.000000,160.000000,H,B,E1-E2,P1B,P2B,1383.519066,954.998420,-8.126997,-11.346647,-65.395326,True,-65.395326
A_V__B_H,best270,135.000000,270.000000,90.000000,165.000000,H,B,E1-E2,P1B,P2B,1376.015077,1015.933992,-8.174236,-10.809390,-55.902554,True,-55.902554
A_V__B_H,best270,135.000000,270.000000,90.000000,170.000000,H,B,E1-E2,P1B,P2B,1374.085282,1054.969700,-8.186426,-10.481900,-45.836749,True,-45.836749
A_V__B_H,best270,135.000000,270.000000,90.000000,175.000000,H,B,E1-E2,P1B,P2B,1383.508599,1071.635153,-8.127062,-10.345761,-35.334761,True,-35.334761
A_V__B_H,best270,135.000000,270.000000,90.000000,180.000000,H,B,E1-E2,P1B,P2B,1404.274509,1068.128069,-7.997659,-10.374233,-24.631748,True,-24.631748
A_V__B_H,best270,135.000000,270.000000,90.000000,185.000000,H,B,E1-E2,P1B,P2B,1431.153328,1049.254170,-7.832976,-10.529086,-13.954506,True,-13.954506
A_V__B_H,best270,135.000000,270.000000,90.000000,190.000000,H,B,E1-E2,P1B,P2B,1456.210826,1021.489245,-7.682215,-10.762024,-3.503460,True,-3.503460
A_V__B_H,best270,135.000000,270.000000,90.000000,195.000000,H,B,E1-E2,P1B,P2B,1471.519414,991.189800,-7.591380,-11.023563,6.482436,True,6.482436
A_V__B_H,best270,135.000000,270.000000,90.000000,200.000000,H,B,E1-E2,P1B,P2B,1470.906750,962.635324,-7.594997,-11.277464,15.677273,True,15.677273
A_V__B_H,best270,135.000000,270.000000,90.000000,205.000000,H,B,E1-E2,P1B,P2B,1450.621070,936.984806,-7.715620,-11.512049,23.708969,True,23.708969
A_V__B_H,best270,135.000000,270.000000,90.000000,210.000000,H,B,E1-E2,P1B,P2B,1409.294533,912.778406,-7.966664,-11.739393,30.262451,True,30.262451
A_V__B_H,best270,135.000000,270.000000,90.000000,215.000000,H,B,E1-E2,P1B,P2B,1347.580495,887.534034,-8.355605,-11.982999,35.161726,True,35.161726
A_V__B_H,best270,135.000000,270.000000,90.000000,220.000000,H,B,E1-E2,P1B,P2B,1267.672894,859.350209,-8.886556,-12.263296,38.383780,True,38.383780
A_V__B_H,best270,135.000000,270.000000,90.000000,225.000000,H,B,E1-E2,P1B,P2B,1172.784332,827.764934,-9.562337,-12.588559,40.020646,True,40.020646
A_V__B_H,best270,135.000000,270.000000,90.000000,230.000000,H,B,E1-E2,P1B,P2B,1066.611322,793.842029,-10.386576,-12.952018,40.228531,True,40.228531
A_V__B_H,best270,135.000000,270.000000,90.000000,235.000000,H,B,E1-E2,P1B,P2B,952.827320,759.852087,-11.366416,-13.332119,39.192925,True,39.192925
A_V__B_H,best270,135.000000,270.000000,90.000000,240.000000,H,B,E1-E2,P1B,P2B,834.671604,728.871411,-12.516387,-13.693681,37.127379,True,37.127379
A_V__B_H,best270,135.000000,270.000000,90.000000,245.000000,H,B,E1-E2,P1B,P2B,714.709393,704.393921,-13.864110,-13.990388,34.318821,True,34.318821
A_V__B_H,best270,135.000000,270.000000,90.000000,250.000000,H,B,E1-E2,P1B,P2B,594.822019,689.884835,-15.458959,-14.171168,31.229056,True,31.229056
A_V__B_H,best270,135.000000,270.000000,90.000000,255.000000,H,B,E1-E2,P1B,P2B,476.486519,688.207514,-17.385687,-14.192312,28.673269,True,28.673269
A_V__B_H,best270,135.000000,270.000000,90.000000,260.000000,H,B,E1-E2,P1B,P2B,361.550355,701.005491,-19.783324,-14.032271,28.199417,True,28.199417
A_V__B_H,best270,135.000000,270.000000,90.000000,265.000000,H,B,E1-E2,P1B,P2B,254.527806,728.280114,-22.831995,-13.700731,33.242983,True,33.242983
A_V__B_H,best270,135.000000,270.000000,90.000000,270.000000,H,B,E1-E2,P1B,P2B,171.398992,768.375559,-26.266534,-13.235229,52.410825,True,52.410825
A_V__B_H,best270,135.000000,270.000000,90.000000,275.000000,H,B,E1-E2,P1B,P2B,158.365733,818.354514,-26.953475,-12.687870,90.908480,True,90.908480
A_V__B_H,best270,135.000000,270.000000,90.000000,280.000000,H,B,E1-E2,P1B,P2B,230.144547,874.564230,-23.706686,-12.110866,117.138342,True,117.138342
A_V__B_H,best270,135.000000,270.000000,90.000000,285.000000,H,B,E1-E2,P1B,P2B,338.459082,933.219760,-20.356576,-11.547021,126.152272,True,126.152272
A_V__B_H,best270,135.000000,270.000000,90.000000,290.000000,H,B,E1-E2,P1B,P2B,460.061897,990.963927,-17.690374,-11.025543,127.921078,True,127.921078
A_V__B_H,best270,135.000000,270.000000,90.000000,295.000000,H,B,E1-E2,P1B,P2B,588.323449,1045.441892,-15.554377,-10.560702,126.352810,True,126.352810
