index,candidate,elapsed_s,rationale,worst_return_db,isolation_db,worst_return_expr,worst_coupling_expr,x_return_worst_db,y_return_worst_db,xy_return_balance_db,same_element_xy_isolation_db,same_feed_inter_element_isolation_db,patch_side_mm,port_width_mm,dualpol_slotcoupled_enabled,feed_substrate_h_mm,slot_coupled_aperture_length_a_mm,slot_coupled_aperture_length_b_mm,slot_coupled_aperture_width_mm,slot_coupled_offset_a_mm,slot_coupled_offset_b_mm,slot_coupled_aperture_center_a_v_mm,slot_coupled_aperture_center_b_u_mm,slot_coupled_feedline_length_mm,slot_coupled_feedline_width_mm,slot_coupled_feedline_offset_a_v_mm,slot_coupled_feedline_offset_b_u_mm,dualpol_parasitic_enabled,parasitic_side_mm,air_gap_mm,isolation_slot_enabled,isolation_slot_length_mm,isolation_slot_width_mm,isolation_slot_inner_mm,score,slot_coupled_stub_enabled,slot_coupled_stub_length_mm,slot_coupled_stub_width_mm,slot_coupled_stub_offset_mm,slot_coupled_stub_side_sign,slot_coupled_stub2_enabled,slot_coupled_stub2_length_mm,slot_coupled_stub2_width_mm,slot_coupled_stub2_offset_mm,slot_coupled_stub2_side_sign,slot_coupled_step_enabled,slot_coupled_step_length_mm,slot_coupled_step_width_mm,slot_coupled_b_feed_layer_offset_mm,slot_coupled_bridge_enabled,slot_coupled_bridge_gap_mm,slot_coupled_bridge_offset_mm,slot_coupled_bridge_width_mm,slot_coupled_bridge_resonator_width_mm,slot_coupled_bridge_overhang_mm,slot_coupled_a_resonator_length_mm,slot_coupled_a_resonator_width_mm,slot_coupled_shield_via_enabled,slot_coupled_shield_via_count,slot_coupled_shield_via_radius_mm,slot_coupled_shield_via_offset_mm,slot_coupled_shield_via_pitch_mm,weak_coupling_open_line_enabled,weak_coupling_open_line_length_mm,weak_coupling_open_line_width_mm,weak_coupling_open_line_offset_mm,weak_coupling_open_line_gap_mm,slot_coupled_a_neck_enabled,slot_coupled_a_neck_length_mm,slot_coupled_a_neck_width_mm,slot_coupled_shield_via_grounded,slot_coupled_shield_via_top_gap_mm,slot_coupled_underfeed_neutralizer_enabled,slot_coupled_underfeed_neutralizer_length_mm,slot_coupled_underfeed_neutralizer_width_mm,slot_coupled_underfeed_neutralizer_offset_mm,slot_coupled_underfeed_neutralizer_z_offset_mm,slot_coupled_patch_slit_enabled,slot_coupled_patch_slit_length_mm,slot_coupled_patch_slit_width_mm,slot_coupled_patch_slit_angle_deg,slot_coupled_patch_slit_offset_u_mm,slot_coupled_patch_slit_offset_v_mm,slot_coupled_ab_cancel_enabled,slot_coupled_ab_cancel_coupling_length_mm,slot_coupled_ab_cancel_trace_width_mm,slot_coupled_ab_cancel_gap_mm,slot_coupled_ab_cancel_phase_offset_mm,slot_coupled_ab_cancel_side_sign,slot_coupled_ab_cancel_z_offset_mm
300,p9p75_l5p0_w0p58_fw0p74_h0p30_fl11p8_weak2p2_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p9,74.166814,Enable the floating weak-coupling compensation line above the patch on the passed network.,-10.231750,0.320949,"dB(S(P4B:1,P4B:1))","dB(S(P4B:1,P4A:1))",-10.519390,-10.231750,0.287640,0.320949,42.018800,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,44.612433,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,0.000000,1.000000,0.060000,0.680000,0.420000,1.000000,2.200000,0.100000,1.650000,0.080000,,,,,,,,,,,,,,,,,,,,,,,
301,p9p75_l5p0_w0p58_fw0p74_h0p30_fl11p8_weak2p8_svia0p74_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p9,98.140636,Combine the floating compensation line with the lower shield-via ring for opposite-sign coupling cancellation.,-0.313692,6.540374,"dB(S(P3B:1,P3B:1))","dB(S(P2B:1,P2A:1))",-0.594425,-0.313692,0.280732,6.540374,46.315517,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,122.803418,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,1.000000,1.000000,0.060000,0.740000,0.420000,1.000000,2.800000,0.100000,1.700000,0.100000,,,,,,,,,,,,,,,,,,,,,,,
302,p9p75_l5p0_w0p62_fw0p78_h0p30_fl11p8_svia0p74_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p9,94.168919,Recover shield-via loading by slightly strengthening slot aperture and feed width.,-0.247495,6.859252,"dB(S(P3B:1,P3B:1))","dB(S(P2B:1,P2A:1))",-0.443556,-0.247495,0.196061,6.859252,40.530491,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.620000,0.000000,0.000000,0.000000,0.000000,11.800000,0.780000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,122.339412,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.160000,0.000000,1.000000,1.700000,0.020000,0.780000,2.100000,0.700000,1.700000,1.300000,1.000000,1.000000,0.060000,0.740000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,,,,,,,,,,,,,,,,,,,,,,,
303,p9p75_l5p0_w0p58_fw0p74_h0p30_fl12p2_svia0p74_ares1p7x1p3_rbridge_gap1p7_qstub4p6_dstub2p1,96.040599,Retune feed resonator and both stubs after adding the shield-via ring.,-0.322495,4.650139,"dB(S(P3B:1,P3B:1))","dB(S(P2A:1,P2B:1))",-0.419596,-0.322495,0.097101,4.650139,38.940099,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,12.200000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,128.018835,1.000000,4.600000,0.550000,1.100000,1.000000,1.000000,2.100000,0.400000,3.100000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,1.000000,1.000000,0.060000,0.740000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,,,,,,,,,,,,,,,,,,,,,,,
304,p9p75_l5p0_w0p58_fw0p74_h0p30_fl11p8_svia0p74_rbridge_gap2p0_rw2p5_ares1p9x1p5_qstub4p4_dstub1p9,92.145741,Open the B overbridge gap and retune the center resonators to reduce direct feed crossing coupling.,-0.276021,7.093019,"dB(S(P3A:1,P3A:1))","dB(S(P3B:1,P3A:1))",-0.276021,-0.492284,0.216262,7.093019,37.704740,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,121.393255,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,2.000000,0.020000,0.740000,2.500000,0.900000,1.900000,1.500000,1.000000,1.000000,0.060000,0.740000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,,,,,,,,,,,,,,,,,,,,,,,
305,p9p75_l5p0_w0p60_fw0p76_h0p30_fl12p0_svia0p82_rbridge_gap2p3_rw2p8_ares2p0x1p7_qstub4p6_dstub2p1,98.179107,Larger overbridge clearance plus stronger aperture coupling to seek simultaneous match and A/B isolation.,-0.255725,8.994150,"dB(S(P3A:1,P3A:1))","dB(S(P2B:1,P2A:1))",-0.255725,-0.380643,0.124917,8.994150,34.364293,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.600000,0.000000,0.000000,0.000000,0.000000,12.000000,0.760000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,115.710130,1.000000,4.600000,0.550000,1.100000,1.000000,1.000000,2.100000,0.400000,3.100000,-1.000000,1.000000,1.200000,1.180000,0.000000,1.000000,2.300000,0.020000,0.760000,2.800000,1.100000,2.000000,1.700000,1.000000,1.000000,0.060000,0.820000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,,,,,,,,,,,,,,,,,,,,,,,
306,p10p4_l8p0_w1p20_fw1p10_h0p30_svia0p90_ares3p0x2p2_rbridge_gap2p6_qstub4p6_step1p4,94.201487,Revisit the historical high-isolation branch with a thicker feed layer and shield-via cage.,-0.357827,7.136217,"dB(S(P4B:1,P4B:1))","dB(S(P2B:1,P2A:1))",-0.387010,-0.357827,0.029184,7.136217,42.631476,10.400000,0.500000,1.000000,0.300000,8.000000,8.000000,1.200000,0.000000,0.000000,0.000000,0.000000,12.000000,1.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,120.071450,1.000000,4.600000,0.600000,1.300000,1.000000,0.000000,0.000000,0.250000,3.000000,-1.000000,1.000000,1.400000,1.450000,0.000000,1.000000,2.600000,0.020000,1.100000,3.200000,1.100000,3.000000,2.200000,1.000000,1.000000,0.070000,0.900000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,,,,,,,,,,,,,,,,,,,,,,,
307,p9p75_l5p0_w0p58_fw0p74_h0p30_fl11p8_svia0p74_iso11p5_w0p55_i3p6_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p9,94.008832,Combine local shield vias with a stronger ground isolation slot while preserving the passed match.,-0.247853,6.763284,"dB(S(P3B:1,P3B:1))","dB(S(P1A:1,P1B:1))",-0.342028,-0.247853,0.094175,6.763284,45.952009,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,11.500000,0.550000,3.600000,122.419968,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,1.000000,1.000000,0.060000,0.740000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,,,,,,,,,,,,,,,,,,,,,,,
308,p9p75_l5p0_w0p58_fw0p74_h0p30_fl11p8_aneck1p2w0p50_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p9,93.345268,Narrow only the A feedline at the center crossing over a short 1.2 mm section.,-7.212013,0.303098,"dB(S(P4B:1,P4B:1))","dB(S(P1A:1,P1B:1))",-7.693132,-7.212013,0.481118,0.303098,42.171556,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,72.932809,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,0.000000,1.000000,0.060000,0.680000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,1.000000,1.200000,0.500000,,,,,,,,,,,,,,,,,,,,
309,p9p75_l5p0_w0p58_fw0p74_h0p30_fl11p8_aneck1p8w0p42_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p9,88.359046,Use a longer and narrower A center neck to reduce feedline overlap coupling.,-9.217913,0.356358,"dB(S(P4B:1,P4B:1))","dB(S(P3A:1,P3B:1))",-9.534058,-9.217913,0.316145,0.356358,42.074029,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,52.384085,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,0.000000,1.000000,0.060000,0.680000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,1.000000,1.800000,0.420000,,,,,,,,,,,,,,,,,,,,
310,p9p75_l5p0_w0p58_fw0p74_h0p30_fl11p8_aneck2p4w0p34_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p9,96.546059,Stronger A necking at the bridge crossing; bracket the isolation/match slope.,-8.815917,0.349739,"dB(S(P3A:1,P3A:1))","dB(S(P3B:1,P3A:1))",-8.815917,-9.047354,0.231437,0.349739,48.101339,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,56.254483,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,0.000000,1.000000,0.060000,0.680000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,1.000000,2.400000,0.340000,,,,,,,,,,,,,,,,,,,,
311,p9p75_l5p0_w0p60_fw0p78_h0p30_fl11p8_aneck1p8w0p42_ares1p7x1p3_rbridge_gap1p7_qstub4p5_dstub1p9,88.340026,Recover A-neck mismatch by strengthening aperture/feed width and slightly lengthening the primary stub.,-7.508363,0.317576,"dB(S(P2A:1,P2A:1))","dB(S(P4A:1,P4B:1))",-7.508363,-7.672373,0.164009,0.317576,46.611464,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.600000,0.000000,0.000000,0.000000,0.000000,11.800000,0.780000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,69.291660,1.000000,4.500000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.160000,0.000000,1.000000,1.700000,0.020000,0.780000,2.100000,0.700000,1.700000,1.300000,0.000000,1.000000,0.060000,0.680000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,1.000000,1.800000,0.420000,,,,,,,,,,,,,,,,,,,,
312,p9p75_l5p0_w0p62_fw0p80_h0p30_fl12p0_aneck2p4w0p34_ares1p8x1p4_rbridge_gap1p8_qstub4p6_dstub2p0,90.436534,Retune a stronger A neck with a longer feed resonator and slightly larger A/B resonators.,-7.800248,0.422913,"dB(S(P3A:1,P3A:1))","dB(S(P1A:1,P1B:1))",-7.800248,-7.967921,0.167673,0.422913,45.219915,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.620000,0.000000,0.000000,0.000000,0.000000,12.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,66.064122,1.000000,4.600000,0.550000,1.100000,1.000000,1.000000,2.000000,0.400000,3.100000,-1.000000,1.000000,1.200000,1.180000,0.000000,1.000000,1.800000,0.020000,0.800000,2.300000,0.800000,1.800000,1.400000,0.000000,1.000000,0.060000,0.680000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,1.000000,2.400000,0.340000,,,,,,,,,,,,,,,,,,,,
313,p9p75_l5p0_w0p60_fw0p76_h0p30_fl11p8_aneck1p8w0p42_svia0p90r0p05_ares1p7x1p3_rbridge_gap1p7_qstub4p5_dstub1p9,110.324051,"Combine gentle A necking with a far, small shield-via ring for added cancellation.",-0.280598,10.473272,"dB(S(P3A:1,P3A:1))","dB(S(P1A:1,P1B:1))",-0.280598,-0.281136,0.000538,10.473272,53.710615,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.600000,0.000000,0.000000,0.000000,0.000000,11.800000,0.760000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,110.775276,1.000000,4.500000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.160000,0.000000,1.000000,1.700000,0.020000,0.760000,2.100000,0.700000,1.700000,1.300000,1.000000,1.000000,0.050000,0.900000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,1.000000,1.800000,0.420000,,,,,,,,,,,,,,,,,,,,
314,p9p75_l5p2_w0p62_fw0p80_h0p30_fl12p0_aneck1p8w0p42_weak2p2_ares1p8x1p4_rbridge_gap1p8_qstub4p6_dstub2p0,92.305161,Combine A necking with floating compensation and stronger aperture coupling.,-6.559093,0.398717,"dB(S(P1A:1,P1A:1))","dB(S(P4A:1,P4B:1))",-6.559093,-6.756919,0.197826,0.398717,47.805863,9.750000,0.500000,1.000000,0.300000,5.200000,5.200000,0.620000,0.000000,0.000000,0.000000,0.000000,12.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,78.608576,1.000000,4.600000,0.550000,1.100000,1.000000,1.000000,2.000000,0.400000,3.100000,-1.000000,1.000000,1.200000,1.180000,0.000000,1.000000,1.800000,0.020000,0.800000,2.300000,0.800000,1.800000,1.400000,0.000000,1.000000,0.060000,0.680000,0.420000,1.000000,2.200000,0.100000,1.650000,0.080000,1.000000,1.800000,0.420000,,,,,,,,,,,,,,,,,,,,
315,p9p75_l5p0_w0p58_fw0p74_h0p30_fl11p8_noares_aneck1p8w0p42_rbridge_gap1p7_qstub4p4_dstub1p9,90.367546,Remove A center paddle and rely on a necked A line to reduce center overlap coupling.,-7.030136,0.296259,"dB(S(P1A:1,P1A:1))","dB(S(P3B:1,P3A:1))",-7.030136,-7.074963,0.044827,0.296259,47.610859,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,73.899515,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,0.000000,0.000000,0.000000,1.000000,0.060000,0.680000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,1.000000,1.800000,0.420000,,,,,,,,,,,,,,,,,,,,
316,p9p75_l5p0_w0p58_fw0p74_h0p30_fl11p8_fsvia0p74r0p05gap0p03_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p9,122.341464,Use a floating parasitic shield post ring near the crossing without contacting ground.,-11.515376,0.363884,"dB(S(P4B:1,P4B:1))","dB(S(P3B:1,P3A:1))",-12.122568,-11.515376,0.607192,0.363884,41.189842,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,45.122732,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,1.000000,1.000000,0.050000,0.740000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,0.000000,2.200000,0.300000,0.000000,0.030000,,,,,,,,,,,,,,,,,,
317,p9p75_l5p0_w0p58_fw0p74_h0p30_fl11p8_fsvia0p90r0p06gap0p03_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p9,116.372520,Move the floating shield post ring outward for less aperture loading.,-0.813747,0.885503,"dB(S(P3A:1,P3A:1))","dB(S(P4B:1,P4A:1))",-0.813747,-0.947197,0.133450,0.885503,40.192020,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,134.472919,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,1.000000,1.000000,0.060000,0.900000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,0.000000,2.200000,0.300000,0.000000,0.030000,,,,,,,,,,,,,,,,,,
318,p9p75_l5p0_w0p58_fw0p74_h0p30_fl11p8_fsvia2x0p62r0p045gap0p03_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p9,148.334743,Two floating post rings use the high-isolation geometry without a hard ground short.,-2.688187,0.545126,"dB(S(P2A:1,P2A:1))","dB(S(P4A:1,P4B:1))",-2.688187,-2.731052,0.042865,0.545126,42.720120,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,116.568481,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,1.000000,2,0.045000,0.620000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,0.000000,2.200000,0.300000,0.000000,0.030000,,,,,,,,,,,,,,,,,,
319,p9p75_l5p0_w0p60_fw0p78_h0p30_fl11p8_fsvia0p90r0p06_aneck1p8w0p42_ares1p7x1p3_rbridge_gap1p7_qstub4p5_dstub1p9,122.316258,Combine floating posts with gentle A necking and a mild match retune.,-1.200870,0.731037,"dB(S(P3A:1,P3A:1))","dB(S(P4B:1,P4A:1))",-1.200870,-1.367362,0.166492,0.731037,43.799067,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.600000,0.000000,0.000000,0.000000,0.000000,11.800000,0.780000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,131.131169,1.000000,4.500000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.160000,0.000000,1.000000,1.700000,0.020000,0.780000,2.100000,0.700000,1.700000,1.300000,1.000000,1.000000,0.060000,0.900000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,1.000000,1.800000,0.420000,0.000000,0.030000,,,,,,,,,,,,,,,,,,
320,p9p75_l5p0_w0p62_fw0p80_h0p30_fl12p0_fsvia0p90r0p06_rbridge_gap1p9_ares1p9x1p5_qstub4p6_dstub2p0,124.481371,Retune the floating-post branch with stronger aperture coupling and a wider bridge gap.,-2.200197,0.728044,"dB(S(P3A:1,P3A:1))","dB(S(P4B:1,P4A:1))",-2.200197,-2.517684,0.317487,0.728044,41.009144,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.620000,0.000000,0.000000,0.000000,0.000000,12.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,121.448869,1.000000,4.600000,0.550000,1.100000,1.000000,1.000000,2.000000,0.400000,3.100000,-1.000000,1.000000,1.200000,1.200000,0.000000,1.000000,1.900000,0.020000,0.800000,2.400000,0.850000,1.900000,1.500000,1.000000,1.000000,0.060000,0.900000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,0.000000,2.200000,0.300000,0.000000,0.030000,,,,,,,,,,,,,,,,,,
321,p9p75_l5p0_w0p58_fw0p74_h0p30_fl11p8_fsvia0p90r0p08gap0p08_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p9,116.353669,Use a taller top clearance and larger floating post radius to shift the parasitic resonance.,-2.252226,1.158949,"dB(S(P3A:1,P3A:1))","dB(S(P4B:1,P4A:1))",-2.252226,-2.424958,0.172732,1.158949,40.633741,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,119.346354,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,1.000000,1.000000,0.080000,0.900000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,0.000000,2.200000,0.300000,0.000000,0.080000,,,,,,,,,,,,,,,,,,
322,p9p75_l5p0_w0p58_fw0p74_h0p30_fl11p8_untrl2p2w0p12o1p2z0p06_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p9,90.502069,Add a floating underfeed neutralization strip near the feed crossing.,-8.285757,0.334423,"dB(S(P4B:1,P4B:1))","dB(S(P1B:1,P1A:1))",-8.646573,-8.285757,0.360816,0.334423,43.075997,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,61.860798,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,0.000000,1.000000,0.060000,0.680000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,0.000000,2.200000,0.300000,1.000000,0.030000,1.000000,2.200000,0.120000,1.200000,0.060000,,,,,,,,,,,,,
323,p9p75_l5p0_w0p58_fw0p74_h0p30_fl11p8_untrl3p0w0p16o1p0z0p06_ares1p7x1p3_rbridge_gap1p7_qstub4p4_dstub1p9,96.533228,Strengthen the underfeed neutralizer to search for opposite-sign A/B coupling cancellation.,-9.460859,0.276671,"dB(S(P4B:1,P4B:1))","dB(S(P3A:1,P3B:1))",-9.882908,-9.460859,0.422049,0.276671,45.869165,9.750000,0.500000,1.000000,0.300000,5.000000,5.000000,0.580000,0.000000,0.000000,0.000000,0.000000,11.800000,0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.000000,0.420000,3.200000,50.405495,1.000000,4.400000,0.550000,1.100000,1.000000,1.000000,1.900000,0.400000,3.000000,-1.000000,1.000000,1.100000,1.120000,0.000000,1.000000,1.700000,0.020000,0.740000,2.100000,0.700000,1.700000,1.300000,0.000000,1.000000,0.060000,0.680000,0.420000,0.000000,2.200000,0.120000,1.650000,0.080000,0.000000,2.200000,0.300000,1.000000,0.030000,1.000000,3.000000,0.160000,1.000000,0.060000,,,,,,,,,,,,,
